------------------------------------------------------------------------
Inbound Links for,www.cuscoperu.com
Scope,pld
Sorted by,source_page_authority
Filters:,external+not_deleted
Anchor text,all
Source PLD,all
------------------------------------------------------------------------

URL,Title,Anchor Text,Spam Score,PA,DA,Linking Domains to Page,Target URL,Link Type,Link State,Date First Seen,Date Last Seen,Date Lost,HTTP Status Code,Links to Page,Outbound Domains from Page,Outbound Links from Page
cleveland.cbslocal.com/top-lists/travel-guide-to-perus-machu-picchu/,Travel Guide To Peru’s Machu Picchu « CBS Cleveland,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2016-10-15,2018-01-03,--,200,14,61,94
boston.cbslocal.com/top-lists/travel-guide-to-perus-machu-picchu/,Travel Guide To Peru’s Machu Picchu « CBS Boston,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-10-01,2018-01-02,--,200,3,54,83
boston.cbslocal.com/top-lists/travel-guide-to-perus-machu-picchu/feed/,Travel Guide To Peru’s Machu Picchu – CBS Boston,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-12-14,2017-12-14,--,200,1,47,67
minnesota.cbslocal.com/top-lists/travel-guide-to-perus-machu-picchu/,Travel Guide To Peru’s Machu Picchu « WCCO | CBS Minnesota,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-10-07,2018-01-09,--,200,4,58,86
minnesota.cbslocal.com/tag/cusco-hostels/feed/,Cusco Hostels – WCCO | CBS Minnesota,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-12-21,2017-12-21,--,200,1,47,67
minnesota.cbslocal.com/top-lists/travel-guide-to-perus-machu-picchu/feed/,Travel Guide To Peru’s Machu Picchu – WCCO | CBS Minnesota,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-12-28,2017-12-28,--,200,1,47,67
lasvegas.cbslocal.com/top-lists/travel-guide-to-perus-machu-picchu/,Travel Guide To Peru’s Machu Picchu « CBS Las Vegas,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-09-29,2018-01-03,--,200,1,59,104
lasvegas.cbslocal.com/top-lists/travel-guide-to-perus-machu-picchu/feed/,Travel Guide To Peru’s Machu Picchu – CBS Las Vegas,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-12-18,2017-12-27,--,200,1,47,67
detroit.cbslocal.com/tag/peru/feed/,Peru – CBS Detroit,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-11-23,2017-11-23,--,200,1,70,101
denver.cbslocal.com/tag/inca-trail/feed/,Inca Trail – CBS Denver,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2016-09-29,2017-11-12,--,200,1,52,75
denver.cbslocal.com/top-lists/travel-guide-to-perus-machu-picchu/,Travel Guide To Peru’s Machu Picchu « CBS Denver,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2016-10-03,2018-01-06,--,200,14,55,86
denver.cbslocal.com/tag/andes-mountains/feed/,Andes Mountains – CBS Denver,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-11-06,2017-11-06,--,200,1,52,75
denver.cbslocal.com/top-lists/travel-guide-to-perus-machu-picchu/feed/,Travel Guide To Peru’s Machu Picchu – CBS Denver,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2016-10-10,2018-01-22,--,200,1,47,67
denver.cbslocal.com/tag/inca-rail/feed/,Inca Rail – CBS Denver,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-11-17,2017-11-17,--,200,1,47,67
atlanta.cbslocal.com/top-lists/travel-guide-to-perus-machu-picchu/feed/,Travel Guide To Peru’s Machu Picchu – CBS Atlanta,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-12-15,2017-12-15,--,200,2,47,67
atlanta.cbslocal.com/tag/inca-rail/feed/,Inca Rail – CBS Atlanta,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-11-14,2017-11-14,--,200,1,47,67
atlanta.cbslocal.com/top-lists/travel-guide-to-perus-machu-picchu/,Travel Guide To Peru’s Machu Picchu « CBS Atlanta,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-03-09,2018-01-06,--,200,18,55,89
atlanta.cbslocal.com/tag/inca-trail/feed/,Inca Trail – CBS Atlanta,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-03-10,2017-03-10,--,200,1,52,75
atlanta.cbslocal.com/tag/cusco-hostels/feed/,Cusco Hostels – CBS Atlanta,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-11-12,2017-11-12,--,200,1,47,67
atlanta.cbslocal.com/tag/peru/feed/,Peru – CBS Atlanta,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-11-16,2017-11-16,--,200,2,68,99
sanfrancisco.cbslocal.com/tag/travel-outdoors/feed/,Travel & Outdoors – CBS San Francisco,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2016-05-04,2016-07-08,--,200,1,573,758
sanfrancisco.cbslocal.com/tag/peru/feed/,Peru – CBS San Francisco,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-06-14,2017-06-14,--,200,2,79,118
sanfrancisco.cbslocal.com/top-lists/travel-guide-to-perus-machu-picchu/feed/,Travel Guide To Peru’s Machu Picchu – CBS San Francisco,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-10-29,2018-01-30,--,200,1,47,67
newyork.cbslocal.com/top-lists/travel-guide-to-perus-machu-picchu/feed/,Travel Guide To Peru’s Machu Picchu – CBS New York,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-11-03,2017-11-03,--,200,1,47,67
newyork.cbslocal.com/top-lists/travel-guide-to-perus-machu-picchu/,Travel Guide To Peru’s Machu Picchu « CBS New York,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-10-08,2018-01-08,--,200,2,56,87
seattle.cbslocal.com/top-lists/travel-guide-to-perus-machu-picchu/,Travel Guide To Peru’s Machu Picchu « CBS Seattle,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-11-19,2017-11-21,--,200,4,54,88
connecticut.cbslocal.com/tag/cusco/feed/,Cusco – CBS Connecticut,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2016-10-06,2016-10-06,--,200,1,63,91
connecticut.cbslocal.com/tag/machu-picchu/feed/,Machu Picchu – CBS Connecticut,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2016-10-13,2016-10-13,--,200,1,68,99
connecticut.cbslocal.com/tag/cusco-hostels/feed/,Cusco Hostels – CBS Connecticut,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-12-18,2017-12-27,--,200,1,47,67
connecticut.cbslocal.com/top-lists/travel-guide-to-perus-machu-picchu/,Travel Guide To Peru’s Machu Picchu « CBS Connecticut,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-12-12,2017-12-12,--,200,5,56,90
connecticut.cbslocal.com/tag/peru/feed/,Peru – CBS Connecticut,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2016-10-08,2016-10-08,--,200,1,68,99
fabiosotocajan.zip.net/arch2008-08-24_2008-08-30.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,40,87,1,www.cuscoperu.com/espanol/index.html,follow,active,2018-06-21,2018-06-21,--,200,2,15,17
fabiosotocajan.zip.net/,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,40,87,1,www.cuscoperu.com/espanol/index.html,follow,active,2017-12-28,2018-06-04,--,200,753,15,17
www.dmoz.org/World/Fran%C3%A7ais/R%C3%A9gional/Am%C3%A9rique/P%C3%A9rou/Voyages_et_tourisme/,DMOZ - World: Français: Régional: Amérique: Pérou: Voyages et tourisme,Cusco Peru,--%,40,91,0,www.cuscoperu.com/,follow,active,2016-06-25,2016-10-04,--,200,7,33,34
www.dmoz.org/World/Fran%C3%A7ais/R%C3%A9gional/Am%C3%A9rique/P%C3%A9rou/Voyages_et_tourisme,DMOZ - World: Français: Régional: Amérique: Pérou: Voyages et tourisme,Cusco Peru,--%,40,91,0,www.cuscoperu.com/,follow,active,2016-05-21,2016-10-20,--,200,8,33,34
mediastro.e-monsite.com/pages/geobiologie-et-terre-sacre/le-systeme-de-circuits-vitaux-de-la-terre-partie-1.html,Le système de circuits vitaux de la Terre – partie 1,voie lactée,1%,40,91,0,www.cuscoperu.com/fr/sacred-valley.html,follow,active,2017-06-19,2018-07-20,--,200,51,59,93
peru.start.be/,"Peru: toerisme, muziek, cultuur, reizen, attracties, media",Info Cusco (nl),45%,40,58,29,www.cuscoperu.com/,follow,active,2016-07-05,2018-08-04,--,200,41,222,256
maps.thefullwiki.org/Francisco_Pizarro,Francisco Pizarro : Map (The Full Wiki),Francisco Pizarro,1%,40,69,8,www.cuscoperu.com/cusco/cusco/05-pizarro-cusco-peru.php,follow,active,2017-04-13,2018-06-01,--,200,212,17,17
www.lovethesepics.com/2014/03/sacred-valley-of-the-incas-salt-stones-secrets-42-pics/,"  Sacred Valley of the Incas: Salt, Stones & Secrets [42 PICS]\t",occupied,10%,40,60,17,www.cuscoperu.com/en/travel/sacred-valley-of-the-incas/traditional-towns/maras,follow,active,2017-02-20,2018-08-07,--,200,65,18,68
lequotidiendescartophiles.pagesperso-orange.fr/7webcam.htm,"Webcam, animaux,destinations,Wecams,France, Etranger,Afrique,Am�rique,Asie,Canada,Europe,Proche-Orient,entreprises,bureaux,plages,stations,ski,vues,satellites",Webcam de Cusco,1%,39,91,0,www.cuscoperu.com/francaise/,follow,active,2018-06-10,2018-06-10,--,200,33,79,85
cusco.startkabel.nl/,Cusco - Startkabel.nl,[no anchor text],1%,39,71,6,www.cuscoperu.com/,follow,active,2016-07-14,2018-08-07,--,200,18,93,149
forum.wordreference.com/threads/cocina-novoandina.407539/,cocina novoandina | WordReference Forums,http://www.cuscoperu.com/cusco/cusco/05-novoandeancooking-cusco-peru.php,--%,38,88,0,www.cuscoperu.com/cusco/cusco/05-novoandeancooking-cusco-peru.php,nofollow,active,2018-02-18,2018-02-18,--,200,1,4,4
www.travelchannel.com/destinations/peru/photos/how-to-hike-to-perus-rainbow-mountain,"How to Hike to Peru's Rainbow Mountain | Peru Vacation Destinations, Ideas and Guides : TravelChannel.com | Travel Channel",Boleto Turistico del Cusco,1%,38,80,1,www.cuscoperu.com/es/informacion-util/boletos-turisticos/boleto-turistico-del-cusco,follow,active,2018-01-20,2018-05-21,--,200,91,31,67
en.rfi.fr/americas/20140415-french-explorer-launches-search-inca-lost-city,French explorer launches search for Inca lost city - Americas - RFI,Megantoni National Sanctuary,1%,38,89,0,www.cuscoperu.com/en/travel/cusco/natural-attractions/megantoni-national-sanctuary,follow,active,2016-11-04,2018-06-22,--,200,11,19,24
www.andrys.com/indox.html,"Andrys Basten - Peru Photos, Peru Travelogue - Destination: Machu Picchu",Ollantaytambo to be ruined by highway project,6%,38,40,80,www.cuscoperu.com/save_ollanta/,follow,active,2016-04-23,2018-06-27,--,200,262,37,73
www.andrys.com/indox.html,"Andrys Basten - Peru Photos, Peru Travelogue - Destination: Machu Picchu",to save Ollantaytambo,6%,38,40,80,www.cuscoperu.com/save_ollanta/index.html,follow,active,2016-04-23,2018-06-27,--,200,262,37,73
www.lanacion.com.ar/203479-en-aguas-calientes-hay-buenos-banos,En Aguas Calientes hay buenos baños - LA NACION,http://www.cuscoperu.com,1%,38,87,0,www.cuscoperu.com/,follow,active,2017-11-02,2018-06-25,--,200,1,6,6
tareasdelcolegio.webcindario.com/incas/index.html,Tareas del Colegio - Los Incas,CuscoPeru.com,1%,38,88,0,www.cuscoperu.com/,follow,active,2016-09-05,2018-05-30,--,200,68,2,2
theculturetrip.com/south-america/peru/articles/el-ombligo-del-mundo-views-after-cusco/,El Ombligo del Mundo – Views after Cusco,El Señor de los Temblores,1%,37,75,1,www.cuscoperu.com/en/festivities-events/march-april/senor-de-los-temblores,follow,active,2016-09-11,2018-05-24,--,200,1,10,13
fabiosotocajan.zip.net/arch2013-09-22_2013-09-28.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,37,87,0,www.cuscoperu.com/espanol/index.html,follow,active,2018-06-20,2018-06-21,--,200,4,15,17
fabiosotocajan.zip.net/index.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,37,87,0,www.cuscoperu.com/espanol/index.html,follow,active,2018-06-19,2018-06-21,--,200,20,15,17
fabiosotocajan.zip.net/arch2013-05-19_2013-05-25.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,37,87,0,www.cuscoperu.com/espanol/index.html,follow,active,2017-10-20,2018-07-30,--,200,4,15,17
fabiosotocajan.zip.net/arch2013-06-02_2013-06-08.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,37,87,0,www.cuscoperu.com/espanol/index.html,follow,active,2017-10-19,2018-06-19,--,200,4,15,17
fabiosotocajan.zip.net/listArchive.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,37,87,0,www.cuscoperu.com/espanol/index.html,follow,active,2017-10-22,2018-06-21,--,200,19,15,17
fabiosotocajan.zip.net/arch2013-07-21_2013-07-27.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,37,87,0,www.cuscoperu.com/espanol/index.html,follow,active,2017-10-21,2018-06-20,--,200,4,15,17
fabiosotocajan.zip.net/arch2013-05-05_2013-05-11.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,37,87,0,www.cuscoperu.com/espanol/index.html,follow,active,2017-12-31,2018-06-03,--,200,4,15,17
fabiosotocajan.zip.net/arch2013-12-08_2013-12-14.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,37,87,0,www.cuscoperu.com/espanol/index.html,follow,active,2018-04-14,2018-08-02,--,200,4,15,17
fabiosotocajan.zip.net/arch2009-09-06_2009-09-12.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,37,87,0,www.cuscoperu.com/espanol/index.html,follow,active,2018-08-06,2018-08-06,--,200,1,15,17
fabiosotocajan.zip.net/arch2013-09-01_2013-09-07.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,37,87,0,www.cuscoperu.com/espanol/index.html,follow,active,2017-10-20,2018-06-05,--,200,4,15,17
fabiosotocajan.zip.net/arch2013-06-23_2013-06-29.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,37,87,0,www.cuscoperu.com/espanol/index.html,follow,active,2018-06-19,2018-06-21,--,200,4,15,17
fabiosotocajan.zip.net/arch2014-01-19_2014-01-25.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,37,87,0,www.cuscoperu.com/espanol/index.html,follow,active,2017-10-21,2018-06-21,--,200,4,15,17
fabiosotocajan.zip.net/arch2013-10-27_2013-11-02.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,37,87,0,www.cuscoperu.com/espanol/index.html,follow,active,2017-10-19,2018-06-21,--,200,4,15,17
fabiosotocajan.zip.net/arch2013-08-25_2013-08-31.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,37,87,0,www.cuscoperu.com/espanol/index.html,follow,active,2018-03-20,2018-07-27,--,200,4,15,17
fabiosotocajan.zip.net/arch2013-07-28_2013-08-03.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,37,87,0,www.cuscoperu.com/espanol/index.html,follow,active,2017-10-20,2018-06-17,--,200,4,15,17
fabiosotocajan.zip.net/arch2013-06-16_2013-06-22.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,37,87,0,www.cuscoperu.com/espanol/index.html,follow,active,2017-10-19,2018-06-04,--,200,4,15,17
fabiosotocajan.zip.net/arch2013-08-04_2013-08-10.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,37,87,0,www.cuscoperu.com/espanol/index.html,follow,active,2018-06-20,2018-06-21,--,200,4,15,17
fabiosotocajan.zip.net/arch2013-11-24_2013-11-30.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,37,87,0,www.cuscoperu.com/espanol/index.html,follow,active,2017-12-12,2018-06-21,--,200,4,15,17
www.spanish.hostelworld.com/blog/ruta-por-sudamerica/,Ruta por Sudamérica: los mejores destinos para mochileros - Hostelworld,Boleto Turístico,1%,37,78,1,www.cuscoperu.com/es/informacion-util/boletos-turisticos/boleto-turistico-del-cusco,follow,active,2018-08-06,2018-08-09,--,200,4,16,39
graal-veilleur---hierarchie.blog4ever.com/1-alignements-geometriques-de-lieux-sacres,1. Alignements g�om�triques de lieux sacr�s - GRAAL VEILLEUR SPIRITUALITE DIEU GOD,voie lactée,1%,37,88,0,www.cuscoperu.com/fr/sacred-valley.html,follow,active,2018-05-01,2018-05-01,--,200,6,69,114
dic.academic.ru/dic.nsf/ruwiki/689307,Тарауаси - это... Что такое Тарауаси?,Tarawasi Travel,1%,37,86,0,www.cuscoperu.com/cusco/travel-peru/0254-tarawasi-travel-peru.html,nofollow,active,2017-04-22,2018-05-31,--,200,360,5,5
www.taringa.net/posts/info/17920904/El-turismo-vivencial-en-el-Peru.html,El turismo vivencial en el Perú - Info - Taringa!,Turismo Vivencial en Cusco Perú,1%,37,86,0,www.cuscoperu.com/es/que-hacer/turismo-vivencial,nofollow,active,2017-04-17,2018-05-05,--,200,8,11,174
www.chicagonow.com/chicanisima-latino-politics-news-and-culture/2010/01/machu-picchu-region-hit-by-mudslides-stranding-tourists/,Machu Picchu region hit by mudslides stranding tourists | Chicanísima Chicago,Cusco,1%,36,79,0,www.cuscoperu.com/index.php,follow,active,2016-04-23,2018-06-24,--,200,5,10,14
www.chicagonow.com/chicanisima-latino-politics-news-and-culture/2010/01/my-photo-album-of-argentina-and-peru/,My photo album of Argentina and Peru | Chicanísima Chicago,Cusco,1%,36,79,0,www.cuscoperu.com/index.php,follow,active,2017-05-12,2018-06-28,--,200,5,6,9
content.yudu.com/Library/A1npxv/CrossCountryTravelGu/resources/8.htm,,www.cuscoperu.com,1%,36,84,0,www.cuscoperu.com/,follow,active,2016-04-29,2017-09-24,--,,11,5,5
www.nzz.ch/magazin/reisen/wo_entschleunigung_trumpf_ist-1.8615711,Wo Entschleunigung Trumpf ist | NZZ,www.cuscoperu.com,1%,36,83,0,www.cuscoperu.com/,follow,active,2018-02-17,2018-07-16,--,200,1,32,46
latavernedeletrange.kazeo.com/sortie-etre-ange-c27790382/3,sortie être ange - (page 3) - la taverne de l'être ange,voie lactée,12%,36,83,0,www.cuscoperu.com/fr/sacred-valley.html,follow,active,2017-04-21,2017-04-21,--,200,6,54,88
www.geocities.ws/chakanabol/linksperu.htm,"La Chakana.info,travel related links to Peru",Cusco2,1%,36,79,0,www.cuscoperu.com/,follow,active,2018-07-28,2018-07-28,--,200,8,15,24
siret.ms.mff.cuni.cz/sir/Home/clickQuery?imageid=ae17d681-2af5-4796-9f87-e7b3d21a90d6,Smart Image Retriaval - query result,[no anchor text],1%,36,81,0,www.cuscoperu.com/articles/uncategorized/centennial-of-machu-picchu-will-be-worldwide-seenenglish/attachment/centenario-de-machu-picchu-2,follow,active,2017-12-13,2017-12-13,--,200,1,10,11
siret.ms.mff.cuni.cz/sir/Home/clickQuery?imageid=7388041c-bf90-4193-96c5-5e7f15fdf28f,Smart Image Retriaval - query result,[no anchor text],1%,36,81,0,www.cuscoperu.com/articles/uncategorized/centennial-of-machu-picchu-will-be-worldwide-seenenglish/attachment/centenario-de-machu-picchu-2,follow,active,2017-10-21,2018-01-24,--,200,2,11,11
www.alistdirectory.com/index.php?q=inf,A List Directory - Search Results ,Cusco travel | Peru travel information,16%,36,52,12,www.cuscoperu.com/,follow,active,2016-04-27,2018-07-09,--,200,23,1930,1950
www.mysteryperu.com/eng/co_nazca_lines.html,Nazca Lines Flights :: Nazca Lines Programs Tours :: Nazca Lines Map & Info,[no anchor text],--%,36,40,41,cuscoperu.com/payments/pagos.php?Codigo=MjAwNzQyNTE4MzU,follow,active,2016-08-09,2017-06-17,--,200,361,6,6
theculturetrip.com/south-america/peru/articles/20-must-visit-attractions-in-cusco/,20 Must-Visit Attractions in Cusco,boleto turístico,1%,35,75,0,www.cuscoperu.com/es/informacion-util/boletos-turisticos/boleto-turistico-del-cusco,follow,active,2018-05-02,2018-08-04,2018-08-01,200,13,11,29
dev.theculturetrip.com/south-america/peru/articles/el-ombligo-del-mundo-views-after-cusco/,,El Señor de los Temblores,1%,35,75,0,www.cuscoperu.com/en/festivities-events/march-april/senor-de-los-temblores,follow,active,2016-04-30,2016-05-07,--,,1,2,2
